image_name,channel,camera_name,X,Y,Z,col_sample,row_sample
N910A6_ch03_main_20251001180002_20251001180626.tiff,3,NVR1_N910A6_ch3_main,-1.112502142,12.35615835719061,-7.779864788,3429.6633,749.95435
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-5.616607212,13.890916002552917,-8.077129364,1973.6932,1176.9647
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-4.208899272,14.283724900275892,-8.075247765,2638.5107,1126.9785
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-3.704993704,12.280560077152817,-8.076863289,2597.8591,1967.4204
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-1.908443074,11.725931075861746,-8.091905594,3073.3408,2143.8594
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-2.223229376,12.759402095947232,-8.095405579,3127.3171,1830.3691
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-2.551104328,13.794903960218917,-8.096923828,3168.5828,1448.309
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-3.01638282,15.309718261787312,-8.092766762,3163.3591,801.3555
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-1.521964169,14.173372164103805,-7.78699398,3523.2034,1382.3535
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-1.279128801,13.268009126448572,-7.790832043,3470.1772,1712.1567
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-1.047773045,12.431074509181604,-7.779522419,3407.2446,1965.0295
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-3.184097188,15.840335881928997,-8.09203434,3138.7742,563.6186
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-3.368544342,16.455640502015598,-8.09384346,3099.363,307.1355
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-2.254536074,16.797085281480314,-7.783722401,3476.0815,316.50662
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-2.487565116,17.636065252973303,-7.776469707,3410.5005,17.668764
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-8.470438882,12.170835148098323,-8.100007057,749.7728,1588.2826
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-8.229367615,11.160522389233424,-8.092281342,834.6602,1937.6101
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-8.289651454,11.387473313450874,-8.093968391,811.2766,1863.672
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-8.652244677,12.93615854183895,-8.091861725,702.6921,1287.9883
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-8.857415473,13.81420097608519,-8.086135864,673.3967,920.4576
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-8.896807339,13.961402163162456,-8.097434044,670.49304,862.0383
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-8.987232925,14.347750443143973,-8.098219872,670.61755,699.18604
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-9.09987551,14.877310368436778,-8.099206924,683.02905,484.5772
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-9.294159595,15.671395340526267,-8.098437309,707.7469,180.9012
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-10.08733766,13.154175640998387,-7.790402889,303.8361,1114.6235
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-10.4245662,13.996479602401319,-7.793613434,265.19052,769.5919
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-10.39900787,13.910510682731795,-7.796834469,264.0892,802.0812
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-10.57286156,14.93318748893983,-7.789144516,300.73514,431.84082
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-9.585025831,11.402816554821326,-7.78148365,431.63452,1738.4445
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-9.335041843,10.438592598307979,-7.786153316,530.05396,2035.9119
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-6.384768178,11.464820069154129,-8.119213104,1478.3605,2053.9114
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-6.01199772,11.718981744040654,-8.145009041,1634.406,2008.4767
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-5.923041135,11.742279897573797,-8.134011269,1673.655,2007.7072
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-6.647401908,11.956199307273822,-8.07159996,1386.1609,1874.356
